PC1.SP,PC1.PV,PC1.OP,FC3.SP,FC3.PV,FC3.OP,TI1.PV,TI2.PV,LC1.SP,LC1.PV,LC1.OP,FI1.PV,FC1.SP,FC1.PV,FC1.OP,FC2.SP,FC2.PV,FC2.OP,PI1.PV,FC4.SP,FC4.PV,FC4.OP,TI5.PV,TI4.PV,TC1.SP,TC1.PV,TC1.OP,FC6.SP,FC6.PV,FC6.OP,TI6.PV,PC2.SP,PC2.PV,PC2.OP,LC3.SP,LC3.PV,LC3.OP,FI2.PV,FC5.SP,FC5.PV,FC5.OP,FI5.PV,TI3.PV,LC2.SP,LC2.PV,LC2.OP,FC8.SP,FC8.PV,FC8.OP,FI4.PV,TC2.SP,TC2.PV,TC2.OP,TI8.PV,TI7.PV,PI2.PV,FI3.PV,FC7.SP,FC7.PV,FC7.OP,Sample Time (seconds)
3.7501,3.7557,58.556,6135.9,6124.8,25.34,81.82,62.746,54,53.598,51.069,28.558,8.2054,8.2638,17.208,2.3452,2.3588,25.875,31.835,13.3997,13.43,14.792,89.872,96.663,105.751,106.417,22.466,1948.6,1932.5,41.021,117.458,7.6,7.4794,44.944,42,42.09,63.819,15.253,4.4487,4.4692,46.167,10.1975,10.907,42.998,42.568,6.3056,0.77193,0.71003,4.8368,2.4533,63.294,64.465,9.5477,88.787,91.45,1.5696,1.952,675,679.61,59.743,20
3.7501,3.7529,58.583,6138.2,6137.1,25.323,81.82,62.788,54,53.191,52.319,29.344,8.3328,8.2638,17.854,2.3418,2.356,25.764,31.918,13.3997,13.471,14.75,89.788,96.496,105.751,106.25,22.794,1961.4,1954.2,41.021,117.318,7.6,7.5099,45.389,42,42.212,64.167,15.114,4.4814,4.4567,47.111,10.8479,10.907,42.998,42.596,6.3611,0.76792,0.71003,5.9132,2.4649,63.294,64.512,9.3261,88.787,91.4,1.55396,1.9336,675,680.65,59.656,20
3.7501,3.7501,58.611,6140.6,6137.1,25.358,81.82,62.746,54,53.58,51.153,27.31,8.2139,8.2529,17.316,2.3399,2.356,25.611,31.807,13.3997,13.3897,14.813,89.747,96.371,105.751,106.126,23.036,1987,1952.3,41.66,117.224,7.6,7.5016,45.056,42,42.462,64.861,14.918,4.4974,4.4505,47.722,9.441,10.907,42.998,42.54,6.1944,0.76667,0.74004,5.9722,2.4706,63.294,64.512,9.2584,88.746,91.4,1.54144,1.9548,675,676.35,59.694,20
3.7501,3.7223,58.889,6164.5,6151.4,25.424,81.82,62.746,54,53.473,51.486,30.896,8.2479,8.2638,17.219,2.3399,2.3615,25.444,31.863,13.3997,13.379,14.83,89.663,96.246,105.751,106.041,23.2,1981.8,1950.8,41.698,117.177,7.6,7.4905,44.667,42,42.396,64.722,14.8,4.5224,4.4567,48.333,10.2968,10.907,42.998,42.78,6.6944,0.76542,0.74504,6.2569,2.4704,63.294,64.512,9.1899,88.746,91.36,1.55083,1.9499,675,675.31,59.674,20
3.7501,3.7362,58.778,6155,6175.9,25.333,81.82,62.663,54,53.615,51.153,27.751,8.2139,8.2691,17.014,2.3418,2.3588,25.347,31.946,13.3997,13.353,14.906,89.663,96.205,105.751,106.001,23.278,2015.1,1999.6,41.642,117.177,7.6,7.5405,45.5,42,42.774,65.625,14.525,4.53,4.5057,47.722,9.5951,10.907,42.998,42.533,6.1944,0.76993,0.76505,6.2569,2.4658,63.294,64.419,9.437,88.704,91.36,1.53832,1.9173,675,677.08,59.597,20
3.7501,3.7335,58.806,6157.4,6167.8,25.417,81.82,62.746,54,53.5,51.486,28.751,8.2479,8.2582,17.073,2.3399,2.3535,25.236,31.918,13.3997,13.496,14.733,89.622,96.121,105.751,105.959,23.359,2025.3,2042.4,41.271,117.224,7.6,7.5989,46.556,42,42.802,65.903,14.387,4.5384,4.4873,48.389,10.3273,10.876,42.998,42.651,6.3611,0.77443,0.77005,6.3646,2.4633,63.294,64.325,9.6897,88.704,91.36,1.53832,1.9308,675,679.11,59.507,20
3.7501,3.7335,58.833,6159.7,6173.8,25.392,81.87,62.705,54,53.545,51.319,30.327,8.2309,8.2606,16.917,2.3418,2.3535,25.181,31.89,13.3997,13.3024,14.92,89.663,96.121,105.751,105.959,23.356,1956.3,1981.7,40.979,117.271,7.6,7.6378,47.389,42,42.049,64.028,15.259,4.5377,4.5297,47.667,10.0101,10.876,42.998,42.596,6.25,0.7763,0.77005,6.5069,2.4575,63.294,64.278,9.7902,88.704,91.36,1.53519,1.9332,675,673.23,59.611,20
3.7501,3.7335,58.833,6159.7,6157.7,25.465,81.87,62.746,54,53.282,52.236,27.102,8.3243,8.2582,17.406,2.3418,2.3588,25.056,31.946,13.3997,13.482,14.799,89.622,96.121,105.751,105.959,23.353,1974.2,1956.8,41.563,117.365,7.6,7.5822,46.278,42,42.254,64.514,14.424,4.5377,4.5711,46.889,10.3898,10.876,42.998,42.738,6.5278,0.77805,0.78005,6.441,2.4543,63.294,64.231,9.8938,88.704,91.36,1.55396,1.9367,675,677.52,59.514,20
3.7501,3.739,58.806,6157.4,6155.3,25.49,81.87,62.663,54,53.066,52.819,29.872,8.3838,8.2663,17.698,2.3452,2.3504,25.028,31.89,13.3997,13.3897,14.861,89.663,96.163,105.751,106,23.269,1989.5,1986.4,41.351,117.365,7.6,7.6267,47.222,42,42.413,65,15.028,4.5377,4.5592,47.056,9.9345,10.876,42.998,42.578,6.1389,0.78005,0.78005,6.5486,2.4498,63.294,64.184,10,88.704,91.36,1.54457,1.9395,675,674.4,59.576,20
3.7501,3.7251,58.972,6171.7,6169.6,25.49,81.87,62.705,54,53.42,51.819,29.27,8.2819,8.2553,17.424,2.3365,2.3504,24.889,31.89,13.3997,13.323,14.962,89.705,96.163,105.751,106.001,23.264,1984.4,1971.2,41.622,117.365,7.6,7.6796,48.333,42,42.351,64.792,14.814,4.5203,4.5711,46.278,10.3294,10.876,42.998,42.537,6.0833,0.78193,0.78249,6.5486,2.447,63.294,64.137,10.109,88.704,91.36,1.55083,1.8954,675,676.77,59.524,20
3.7501,3.7223,59,6174.1,6161.5,25.524,81.87,62.705,54,53.667,51.153,27.545,8.2139,8.2606,17.191,2.3399,2.3671,24.694,31.918,13.3997,13.379,14.944,89.705,96.205,105.751,106.042,23.176,1961.4,1966.4,41.156,117.458,7.6,7.724,49.389,42,42.094,64.167,15.055,4.5196,4.5537,46.389,9.9733,10.876,42.998,42.564,6.1389,0.78393,0.78005,6.6389,2.4408,63.294,64.09,10.219,88.746,91.36,1.5477,1.9749,675,675.91,59.545,20
3.7501,3.7223,59.028,6176.5,6157.7,25.559,81.87,62.705,54,53.705,51.069,29.539,8.2054,8.2529,17.111,2.3365,2.364,24.528,31.946,13.3997,13.461,14.837,89.705,96.246,105.751,106.084,23.089,1966.5,1949.5,41.486,117.505,7.6,7.7129,49.333,42,42.122,64.306,15.068,4.5113,4.5651,45.722,10.2982,10.845,42.998,42.655,6.25,0.78318,0.78005,6.6736,2.4417,63.294,64.09,10.175,88.746,91.36,1.55708,1.9221,675,671.69,59.635,20
3.7501,3.7168,59.083,6181.2,6165.7,25.549,81.92,62.705,54,53.233,52.486,30.591,8.3498,8.2582,17.51,2.3385,2.356,24.389,31.946,13.3997,13.369,14.927,89.747,96.288,105.751,106.125,23.003,1969.1,1991.7,40.826,117.505,7.6,7.7991,51.278,42,42.142,64.375,15.047,4.5022,4.577,45.056,9.5153,10.845,42.998,42.682,6.3056,0.78518,0.78249,6.6979,2.4354,63.294,64.044,10.289,88.704,91.4,1.56021,1.9336,675,675.91,59.535,20
3.7501,3.714,59.139,6186,6167.8,25.559,81.92,62.705,54,53.615,51.403,27.762,8.2394,8.2606,17.208,2.3399,2.364,24.153,31.946,13.3997,13.41,14.91,89.788,96.371,105.751,106.165,22.916,1951.2,1974.3,40.611,117.599,7.6,7.7713,51,42,41.948,63.889,15.172,4.4939,4.5651,44.889,10.6861,10.845,42.998,42.63,6.1944,0.78731,0.78737,6.691,2.4348,63.294,63.997,10.404,88.746,91.4,1.56647,1.9273,675,677.52,59.507,20
3.7501,3.7529,58.75,6152.6,6161.5,25.424,81.87,62.705,54,53.712,51.069,29.971,8.2054,8.2553,17.198,2.3365,2.364,23.958,31.974,13.3997,13.379,14.931,89.788,96.371,105.751,106.207,22.827,1923.1,1952.5,40.302,117.599,7.6,7.7546,50.889,42,41.663,63.125,15.038,4.4765,4.5175,45.222,10.4606,10.845,42.998,42.707,6.3611,0.78943,0.78737,6.7396,2.4344,63.294,63.95,10.522,88.746,91.4,1.57898,1.9252,675,677.21,59.497,20
3.7501,3.7529,58.75,6152.6,6177.7,25.358,81.87,62.746,54,53.872,50.653,27.312,8.163,8.2553,17.181,2.3399,2.356,23.861,31.974,13.3997,13.3737,14.965,89.788,96.371,105.751,106.207,22.82,1930.7,1913.2,41.059,117.599,7.6,7.6406,48.722,42,41.75,63.333,14.586,4.4842,4.4873,45.833,10.4238,10.845,42.998,42.662,6.1944,0.79156,0.78737,6.7917,2.4286,63.294,63.903,10.642,88.746,91.4,1.58524,1.9315,675,670.96,59.601,20
3.7501,3.7474,58.806,6157.4,6147.2,25.448,81.87,62.746,54,53.511,51.653,30.32,8.2649,8.2582,17.385,2.3385,2.3588,23.708,31.946,13.3997,13.3897,14.969,89.788,96.33,105.751,106.166,22.895,1928.2,1930.7,40.67,117.505,7.6,7.6045,48.056,42,41.729,63.264,15.359,4.4918,4.5175,45.278,9.7096,10.814,42.998,42.752,6.4167,0.79381,0.78981,6.8229,2.4239,63.294,63.856,10.765,88.746,91.45,1.58837,1.9263,675,675.31,59.521,20
3.7501,3.7474,58.806,6157.4,6159.4,25.417,81.87,62.746,54,53.441,51.986,27.345,8.2989,8.2553,17.806,2.3365,2.3504,23.625,31.946,13.3997,13.435,14.951,89.788,96.246,105.751,106.083,23.057,1910.3,1915.4,40.573,117.411,7.6,7.5127,46.167,42,41.563,62.778,15.195,4.5078,4.5057,45.778,10.1621,10.814,42.998,42.672,6.25,0.79318,0.7945,6.7674,2.4235,63.294,63.856,10.734,88.787,91.45,1.57585,1.9419,675,672,59.604,20
3.7501,3.7474,58.806,6157.4,6161.5,25.375,81.87,62.705,54,53.691,51.236,29.36,8.2224,8.2638,17.677,2.3399,2.3504,23.542,31.918,13.3997,13.466,14.878,89.705,96.08,105.751,105.957,23.306,1938.4,1919,40.962,117.271,7.6,7.4238,44.167,42,41.865,63.542,14.671,4.5328,4.4936,46.667,10.3336,10.814,42.998,42.7,6.3056,0.79268,0.7945,6.75,2.4173,63.294,63.856,10.703,88.787,91.45,1.56647,1.9221,675,676.93,59.514,20
3.7501,3.7724,58.556,6135.9,6161.5,25.309,81.87,62.705,54,53.341,52.236,28.963,8.3243,8.2553,18.156,2.3399,2.3479,23.5,31.89,13.3997,13.43,14.906,89.663,95.913,105.751,105.749,23.721,1987,1947.2,41.622,117.177,7.6,7.4098,43.556,42,42.385,64.861,15.313,4.5662,4.4936,47.556,9.5132,10.814,42.998,42.762,6.3611,0.79206,0.7945,6.7153,2.417,63.294,63.856,10.671,88.787,91.4,1.56021,1.9301,675,675.02,59.552,20
3.7501,3.739,58.889,6164.5,6163.6,25.417,81.87,62.705,54,53.771,51.069,29.19,8.2054,8.2663,18.021,2.3399,2.3504,23.403,31.918,13.3997,13.451,14.854,89.58,95.788,105.751,105.625,23.969,1971.6,1951.8,41.351,117.083,7.6,7.4265,43.611,42,42.219,64.444,14.694,4.5905,4.5057,48.111,10.2947,10.814,42.998,42.821,6.4722,0.79156,0.7945,6.6493,2.4201,63.294,63.856,10.64,88.787,91.4,1.57273,1.9405,675,674.24,59.58,20
3.7501,3.7446,58.833,6159.7,6151.4,25.476,81.92,62.663,54,53.414,52.153,28.862,8.3159,8.2606,18.5,2.3399,2.3479,23.347,31.863,13.3997,13.369,14.91,89.538,95.663,105.751,105.582,24.057,1997.2,1996.3,41.194,117.083,7.6,7.471,44.278,42,42.479,65.139,14.32,4.6079,4.5537,47.833,9.627,10.782,42.998,42.766,6.3611,0.79093,0.7945,6.5903,2.4199,63.294,63.856,10.609,88.746,91.4,1.57898,1.9444,675,674.09,59.608,20
3.7501,3.7223,59.083,6181.2,6169.6,25.5,81.92,62.705,54,53.504,51.903,28.487,8.2904,8.2582,18.597,2.3418,2.3396,23.389,31.89,13.3997,13.461,14.813,89.538,95.58,105.751,105.54,24.143,2020.2,2022.4,41.368,117.13,7.6,7.4933,44.556,42,42.719,65.764,14.545,4.6162,4.5415,48.556,10.2419,10.782,42.998,42.787,6.4167,0.79043,0.7945,6.5069,2.423,63.294,63.856,10.578,88.746,91.4,1.58211,1.9211,675,678.38,59.524,20
3.7501,3.764,58.667,6145.4,6181.8,25.323,81.92,62.705,54,53.57,51.819,29.938,8.2819,8.2553,18.556,2.3352,2.3368,23.347,31.918,13.3997,13.471,14.809,89.538,95.58,105.751,105.541,24.144,1976.7,1991.8,41.076,117.177,7.6,7.5238,45.056,42,42.219,64.583,15.107,4.6246,4.577,48.222,10.5744,10.782,42.998,42.846,6.5278,0.78981,0.7945,6.4236,2.4229,63.294,63.856,10.546,88.746,91.4,1.5696,1.9284,675,670.96,59.705,20
3.7501,3.7084,59.222,6193.2,6171.7,25.524,81.87,62.663,54,53.639,51.569,29.145,8.2564,8.2663,18.604,2.3418,2.3421,23.347,31.863,13.3997,13.379,14.906,89.538,95.621,105.751,105.541,24.147,1997.2,2014.3,41.059,117.224,7.6,7.585,46.222,42,42.42,65.139,14.107,4.6169,4.577,48.333,9.9345,10.782,42.998,42.863,6.5833,0.78931,0.7945,6.3229,2.4189,63.294,63.856,10.515,88.746,91.4,1.57898,1.8926,675,674.69,59.642,20
3.7501,3.7279,59.056,6178.9,6173.8,25.5,81.87,62.746,54,53.889,50.819,29.41,8.1799,8.2606,18.399,2.3385,2.3421,23.278,31.89,13.3997,13.41,14.882,89.58,95.705,105.751,105.582,24.068,1974.2,1966.1,41.465,117.318,7.6,7.6517,47.611,42,42.188,64.514,14.904,4.6176,4.577,48.5,10.6577,10.782,42.998,42.922,6.6944,0.79156,0.7945,6.2986,2.4188,63.294,63.809,10.641,88.746,91.4,1.56021,1.9152,675,687.08,59.344,20
3.7501,3.7418,58.917,6166.9,6163.6,25.483,81.87,62.663,54,53.754,51.236,29.792,8.2224,8.2606,18.705,2.3435,2.3452,23.25,31.863,13.3997,13.451,14.823,89.622,95.788,105.751,105.583,24.069,1946.1,1941.3,41.215,117.365,7.6,7.6545,47.722,42,41.847,63.75,14.957,4.6086,4.5888,48.111,9.5618,10.751,42.998,42.88,6.5278,0.79106,0.7945,6.2326,2.4185,63.294,63.809,10.613,88.746,91.4,1.57898,1.7862,675,675.02,59.635,20
3.7501,3.7279,59.056,6178.9,6175.9,25.49,81.87,62.705,54,53.611,51.736,27.909,8.2734,8.272,18.976,2.3399,2.3313,23.319,31.918,13.3997,13.435,14.865,89.622,95.788,105.751,105.625,23.987,1987,1999.5,40.882,117.365,7.6,7.6462,47.556,42,42.306,64.861,14.401,4.5926,4.5711,48.278,10.3301,10.751,42.998,43.099,6.9722,0.79343,0.81638,5.5625,2.4157,63.294,63.762,10.743,88.746,91.4,1.57273,1.9722,675,670.52,59.75,20
3.7501,3.7335,59.028,6176.5,6163.6,25.524,81.82,62.663,54,53.601,51.736,30.025,8.2734,8.2638,19.212,2.3485,2.3396,23.333,31.863,13.3997,13.425,14.847,89.622,95.83,105.751,105.708,23.821,1971.6,1980.8,41,117.411,7.6,7.6768,48.278,42,42.153,64.444,15.029,4.5926,4.5947,47.778,9.9081,10.751,42.998,42.946,6.6944,0.79293,0.81006,5.2778,2.4147,63.294,63.762,10.717,88.746,91.4,1.56647,1.9756,675,676.64,59.646,20
3.7501,3.7418,58.944,6169.3,6175.9,25.476,81.82,62.663,54,53.535,51.903,28.114,8.2904,8.2638,19.444,2.3435,2.334,23.389,31.89,13.3997,13.3377,14.969,89.622,95.83,105.751,105.708,23.822,1956.3,1939.6,41.368,117.458,7.6,7.6545,47.944,42,41.986,64.028,15.202,4.5843,4.5888,47.778,10.1378,10.751,42.998,42.877,6.5278,0.78956,0.80575,4.9931,2.4163,63.294,63.809,10.533,88.746,91.4,1.56647,1.9009,675,676.64,59.642,20
3.7501,3.7223,59.167,6188.4,6187.8,25.507,81.82,62.663,54,53.754,51.319,28.206,8.2309,8.2582,19.26,2.3365,2.3368,23.375,31.89,13.3997,13.44,14.875,89.663,95.913,105.751,105.749,23.741,1966.5,1967.5,41.059,117.458,7.6,7.7491,50,42,42.101,64.306,15.099,4.5759,4.5947,47.389,9.8984,10.751,42.998,42.901,6.5833,0.79193,0.80356,4.8125,2.4176,63.294,63.762,10.661,88.704,91.4,1.56021,1.9576,675,674.53,59.694,20
3.7501,3.7335,59.056,6178.9,6194.1,25.458,81.82,62.663,54,53.618,51.819,30.028,8.2819,8.2663,19.708,2.3418,2.334,23.444,31.89,13.3997,13.3377,14.965,89.663,95.955,105.751,105.79,23.657,1941,1930.2,41.174,117.505,7.6,7.7157,49.556,42,41.809,63.611,14.634,4.5592,4.5829,47.167,10.5265,10.751,42.998,42.946,6.6944,0.79143,0.80131,4.6597,2.4192,63.294,63.762,10.635,88.704,91.4,1.56021,1.9047,675,673.8,59.729,20
3.7501,3.7251,59.139,6186,6183.9,25.507,81.87,62.663,54,53.559,51.986,29.332,8.2989,8.2826,19.698,2.3485,2.3232,23.639,31.946,13.3997,13.3837,14.986,89.705,95.996,105.751,105.875,23.487,1887.3,1906.7,40.26,117.552,7.6,7.6935,49.333,42,41.24,62.153,15.346,4.5509,4.6062,46.389,10.0323,10.751,42.998,42.863,6.5278,0.79381,0.79906,4.6354,2.4227,63.294,63.715,10.768,88.704,91.4,1.56647,1.9419,675,673.8,59.767,20
3.7501,3.7529,58.889,6164.5,6179.8,25.458,81.87,62.663,54,53.729,51.486,28.206,8.2479,8.2826,19.594,2.3535,2.3204,23.847,31.89,13.3997,13.3583,15.052,89.705,96.038,105.751,105.875,23.485,1907.7,1915.5,40.34,117.552,7.6,7.6073,47.722,42,41.479,62.708,15.276,4.5509,4.5888,46.556,10.2996,10.72,42.998,42.783,6.3611,0.79631,0.79906,4.5938,2.4291,63.294,63.669,10.902,88.704,91.4,1.58211,1.9551,675,671.85,59.854,20
3.7501,3.7474,58.944,6169.3,6171.7,25.5,81.87,62.705,54,53.452,52.236,28.154,8.3243,8.272,19.837,2.3515,2.334,23.917,31.918,13.3997,13.425,15.01,89.705,95.955,105.751,105.791,23.651,1923.1,1905.4,40.806,117.458,7.6,7.5906,47.389,42,41.649,63.125,15.447,4.5669,4.6003,46.5,10.1531,10.72,42.998,42.814,6.4167,0.79593,0.79906,4.5451,2.4333,63.294,63.669,10.881,88.704,91.4,1.58524,1.9186,675,672.63,59.872,20
3.7501,3.7362,59.056,6178.9,6165.7,25.524,81.87,62.705,54,53.702,51.653,29.348,8.2649,8.3233,19.594,2.3785,2.3257,24.417,31.89,13.3997,13.404,15.003,89.663,95.871,105.751,105.75,23.734,1964,1933,41.271,117.365,7.6,7.4849,45.167,42,42.132,64.236,14.517,4.5752,4.5829,46.889,9.9942,10.72,42.998,42.846,6.4167,0.79556,0.79906,4.4757,2.4305,63.294,63.669,10.86,88.746,91.45,1.58524,1.9252,675,668.57,59.979,20
3.7501,3.7418,59.028,6176.5,6186,25.458,81.82,62.705,54,53.914,50.986,28.057,8.1969,8.3208,18.997,2.3771,2.3313,24.708,31.89,13.3997,13.456,14.927,89.622,95.788,105.751,105.583,24.068,1971.6,1959.7,41.097,117.224,7.6,7.4821,44.889,42,42.201,64.444,15.158,4.6003,4.5888,47.278,9.7755,10.72,42.998,42.884,6.4722,0.79806,0.79906,4.4688,2.4276,63.294,63.622,10.997,88.704,91.45,1.57898,1.9054,675,674.4,59.903,20
3.7501,3.7362,59.083,6181.2,6187.8,25.465,81.82,62.663,54,53.768,51.486,29.18,8.2479,8.318,18.813,2.3804,2.3232,25.125,31.89,13.3997,13.3837,14.976,89.622,95.621,105.751,105.458,24.321,1943.5,1943.4,40.903,117.177,7.6,7.4349,43.667,42,41.896,63.681,14.403,4.626,4.5711,48.333,10.2739,10.72,42.998,42.964,6.6389,0.79768,0.79675,4.5,2.4279,63.294,63.622,10.978,88.746,91.45,1.56021,1.9322,675,673.96,59.944,20
3.7501,3.7307,59.139,6183.6,6195.9,25.49,81.82,62.663,54,53.653,51.819,28.775,8.2989,8.318,18.781,2.3751,2.3257,25.375,31.89,13.3997,13.379,14.983,89.538,95.455,105.751,105.333,24.575,1976.7,1975.1,41.059,117.083,7.6,7.3848,42.389,42,42.271,64.653,15.127,4.66,4.5947,48.778,10.2059,10.72,42.998,42.797,6.3056,0.79456,0.79675,4.434,2.4252,63.294,63.669,10.803,88.746,91.4,1.55708,1.9131,675,670.23,60.056,20
3.7501,3.7335,59.139,6186,6183.9,25.559,81.82,62.663,54,53.591,51.986,27.522,8.2989,8.3343,18.392,2.3851,2.3368,25.708,31.835,13.3997,13.512,14.83,89.497,95.371,105.751,105.25,24.748,1992.1,1979.8,41.486,117.036,7.6,7.471,43.778,42,42.41,65,14.498,4.6767,4.6347,48.611,10.033,10.72,42.998,42.943,6.6389,0.79406,0.79675,4.375,2.4247,63.294,63.669,10.782,88.704,91.4,1.55396,1.9155,675,673.23,59.997,20
3.7501,3.7335,59.167,6188.4,6202.2,25.517,81.82,62.663,54,53.539,52.236,30.329,8.3243,8.3127,18.323,2.3704,2.3288,25.944,31.918,13.3997,13.43,14.837,89.455,95.288,105.751,105.208,24.838,2010,1989,41.875,117.036,7.6,7.4905,43.944,42,42.597,65.486,14.472,4.6858,4.5711,50.333,10.0712,10.689,42.998,42.932,6.5833,0.79368,0.7945,4.3681,2.4287,63.294,63.669,10.761,88.704,91.36,1.5477,1.952,675,673.8,60.024,20
3.7501,3.7057,59.472,6214.7,6204.2,25.632,81.82,62.621,54,53.285,52.986,28.348,8.4008,8.3233,18.604,2.3785,2.3421,26.181,31.863,13.3997,13.3997,14.878,89.455,95.33,105.751,105.166,24.93,1981.8,2008.3,40.882,117.13,7.6,7.5099,44.167,42,42.274,64.722,14.396,4.6955,4.6913,48.056,9.8727,10.689,42.998,43.113,6.9722,0.79331,0.79675,4.2778,2.4297,63.294,63.669,10.74,88.704,91.36,1.56334,1.9496,675,672.34,60.076,20
3.7501,3.739,59.139,6186,6189.9,25.566,81.82,62.663,54,53.809,51.403,27.494,8.2394,8.3155,18.021,2.3751,2.3396,26.403,31.89,13.3997,13.3997,14.875,89.497,95.288,105.751,105.166,24.937,1969.1,1971.1,41.351,117.177,7.6,7.5517,44.889,42,42.132,64.375,14.875,4.6878,4.7024,47.722,9.5014,10.689,42.998,42.894,6.5278,0.79293,0.79675,4.2188,2.4362,63.294,63.669,10.72,88.704,91.4,1.55396,1.951,675,673.51,60.076,20
3.7501,3.739,59.167,6188.4,6192,25.559,81.82,62.663,54,53.754,51.569,28.945,8.2564,8.3155,17.882,2.3751,2.3535,26.542,31.918,13.3997,13.492,14.736,89.497,95.33,105.751,105.208,24.861,1979.3,1965.9,41.465,117.224,7.6,7.535,44.5,42,42.24,64.653,15.048,4.6885,4.6858,47.944,10.0976,10.689,42.998,42.96,6.6389,0.79543,0.7945,4.2778,2.4462,63.294,63.622,10.857,88.704,91.36,1.56334,1.9141,675,674.24,60.104,20
3.7501,3.7529,59.028,6176.5,6187.8,25.524,81.82,62.705,54,53.705,51.819,29.914,8.2819,8.3102,17.66,2.3718,2.3504,26.653,31.835,13.3997,13.3837,14.809,89.538,95.371,105.751,105.25,24.785,1997.2,1998.7,41.271,117.271,7.6,7.6184,46.111,42,42.396,65.139,14.708,4.6809,4.7191,47.056,9.5701,10.689,42.998,43.117,6.9722,0.79793,0.7945,4.3333,2.4485,63.294,63.575,10.996,88.662,91.4,1.57273,1.9228,675,673.51,60.142,20
3.7501,3.7307,59.25,6195.6,6187.8,25.583,81.82,62.705,54,53.858,51.319,27.699,8.2309,8.307,17.219,2.3718,2.3696,26.611,31.918,13.3997,13.451,14.753,89.58,95.413,105.751,105.291,24.708,1976.7,1998.5,40.844,117.318,7.6,7.6128,46.056,42,42.17,64.583,14.751,4.6732,4.7024,47.056,10.1753,10.689,42.998,43.162,7.0278,0.79768,0.79675,4.3333,2.4468,63.294,63.575,10.98,88.704,91.4,1.56334,1.9287,675,673.51,60.16,20
3.7501,3.7474,59.083,6181.2,6186,25.531,81.82,62.663,54,53.834,51.403,29.499,8.2394,8.3127,16.927,2.3737,2.3615,26.736,31.918,13.3997,13.3997,14.774,89.622,95.455,105.751,105.375,24.547,1928.2,1944.7,40.729,117.365,7.6,7.6712,47.333,42,41.656,63.264,14.776,4.6566,4.708,46.444,9.5062,10.689,42.998,43.064,6.8611,0.79743,0.7945,4.4271,2.4454,63.294,63.575,10.965,88.662,91.4,1.57585,1.9652,675,670.05,60.274,20
3.7501,3.7335,59.25,6195.6,6198,25.531,81.82,62.621,54,53.611,52.069,27.253,8.3074,8.3127,17.094,2.3704,2.3751,26.625,31.918,13.3997,13.3583,14.851,89.622,95.538,105.751,105.416,24.468,1964,1970,40.882,117.411,7.6,7.6823,47.667,42,42.035,64.236,14.888,4.6573,4.6913,46.611,9.9144,10.689,42.998,43.158,7.0278,0.79993,0.7945,4.5694,2.4408,63.294,63.528,11.108,88.704,91.4,1.60713,1.9308,675,672.79,60.267,20
3.7501,3.7613,58.944,6169.3,6171.7,25.49,81.78,62.663,54,53.639,51.986,28.655,8.2989,8.3127,16.75,2.3668,2.3804,26.542,31.89,13.3997,13.435,14.743,89.622,95.621,105.751,105.458,24.389,1961.4,1970.9,40.806,117.458,7.6,7.6935,48,42,42.017,64.167,14.883,4.6496,4.6913,46.278,9.8054,10.689,42.998,43.096,6.9167,0.79693,0.7945,4.6111,2.4376,63.294,63.575,10.938,88.746,91.45,1.60401,1.9659,675,675.75,60.236,20
3.7501,3.7835,58.722,6150.2,6181.8,25.375,81.78,62.705,54,53.667,51.903,28.527,8.2904,8.307,16.399,2.3704,2.3779,26.542,31.918,13.3997,13.446,14.715,89.663,95.705,105.751,105.501,24.308,1961.4,1961,41.021,117.505,7.6,7.6935,48.222,42,42.014,64.167,15.053,4.6329,4.6461,46.611,10.3058,10.657,42.998,43.127,6.9722,0.79668,0.7945,4.6424,2.4303,63.294,63.575,10.922,88.746,91.45,1.60401,1.9131,675,671.69,60.382,20
3.7501,3.7585,58.972,6166.9,6169.6,25.448,81.73,62.705,54,53.688,51.903,28.303,8.2904,8.307,16.104,2.3668,2.3724,26.542,31.835,13.3997,13.379,14.757,89.663,95.705,105.751,105.542,24.227,1946.1,1951.1,40.826,117.552,7.6,7.7324,49.167,42,41.865,63.75,14.746,4.6246,4.6635,46,9.7075,10.657,42.998,43.13,6.9722,0.79918,0.7945,4.7674,2.4277,63.294,63.528,11.065,88.746,91.45,1.61026,1.9541,675,672.63,60.41,20
3.7501,3.7946,58.583,6138.2,6163.6,25.34,81.73,62.705,54,53.792,51.653,29.273,8.2649,8.2964,15.792,2.3638,2.3696,26.514,31.89,13.3997,13.425,14.691,89.705,95.746,105.751,105.584,24.147,1900.1,1926.9,40.146,117.552,7.6,7.7546,49.889,42,41.368,62.5,15.044,4.6169,4.6347,46.278,9.8519,10.657,42.998,43.11,6.9722,0.80181,0.7945,4.9444,2.4233,63.294,63.481,11.211,88.787,91.5,1.60088,1.9454,675,670.39,60.483,20
